name,start_node,end_node,length_m,free_flow_speed_mps,jam_density,number_of_lanes,highway,oneway
tc_410182025_410182037_0,410182025,410182037,46.63579626596491,13.411200000000001,0.2,1,residential,False
tc_410182027_410182037_0,410182027,410182037,21.165586649667446,13.411200000000001,0.2,1,residential,False
tc_410182030_410182035_0,410182030,410182035,29.99081905794756,13.411200000000001,0.2,1,residential,False
tc_410182031_410182023_0,410182031,410182023,45.33451522121497,13.411200000000001,0.2,1,residential,False
tc_410182031_410182024_0,410182031,410182024,16.476045615384695,13.411200000000001,0.2,1,residential,False
tc_410182031_410182032_0,410182031,410182032,81.27416759872995,13.411200000000001,0.2,1,residential,False
tc_410182032_410182031_0,410182032,410182031,81.27416759872995,13.411200000000001,0.2,1,residential,False
tc_410182033_410182022_0,410182033,410182022,60.81399063597006,13.411200000000001,0.2,1,residential,False
tc_410182033_410182023_0,410182033,410182023,12.524797883472123,13.411200000000001,0.2,1,residential,False
tc_410182033_410182034_0,410182033,410182034,91.5257722877907,13.411200000000001,0.2,1,residential,False
tc_410182034_410182033_0,410182034,410182033,91.5257722877907,13.411200000000001,0.2,1,residential,False
tc_410182035_410182025_0,410182035,410182025,35.747852974643365,13.411200000000001,0.2,1,residential,False
tc_410182035_410182030_0,410182035,410182030,29.99081905794756,13.411200000000001,0.2,1,residential,False
tc_410182035_410182036_0,410182035,410182036,52.166331794078694,13.411200000000001,0.2,1,residential,False
tc_410182036_410182035_0,410182036,410182035,52.166331794078694,13.411200000000001,0.2,1,residential,False
tc_410182037_410182025_0,410182037,410182025,46.63579626596491,13.411200000000001,0.2,1,residential,False
tc_410182037_410182027_0,410182037,410182027,21.165586649667446,13.411200000000001,0.2,1,residential,False
tc_410182037_410182038_0,410182037,410182038,48.279747282192524,13.411200000000001,0.2,1,residential,False
tc_410182038_410182037_0,410182038,410182037,48.279747282192524,13.411200000000001,0.2,1,residential,False
tc_410182039_410182024_0,410182039,410182024,73.17249393420376,13.411200000000001,0.2,1,residential,False
tc_410182040_410182023_0,410182040,410182023,61.99166134817107,13.411200000000001,0.2,1,residential,False
tc_410182067_410182021_0,410182067,410182021,11.51370822039885,13.411200000000001,0.2,1,residential,False
tc_410182067_410182068_0,410182067,410182068,52.18816984583196,13.411200000000001,0.2,1,residential,False
tc_410182067_416457717_0,410182067,416457717,53.08788842965631,13.411200000000001,0.2,1,residential,False
tc_410182068_410182067_0,410182068,410182067,52.18816984583196,13.411200000000001,0.2,1,residential,False
tc_410184883_369817330_0,410184883,369817330,36.290821218287135,13.411200000000001,0.2,2,residential,False
tc_410184883_410184891_0,410184883,410184891,140.515826865281,13.411200000000001,0.2,1,residential,False
tc_410184883_410184892_0,410184883,410184892,57.3956856829841,13.411200000000001,0.2,2,residential,False
tc_410184891_410184883_0,410184891,410184883,140.51582686528099,13.411200000000001,0.2,1,residential,False
tc_410184892_369817339_0,410184892,369817339,38.69385105073908,13.411200000000001,0.2,2,residential,False
tc_410184892_410184883_0,410184892,410184883,57.3956856829841,13.411200000000001,0.2,2,residential,False
tc_410184892_410184896_0,410184892,410184896,80.79957499312935,13.411200000000001,0.2,1,residential,False
tc_410184896_410184892_0,410184896,410184892,80.79957499312935,13.411200000000001,0.2,1,residential,False
tc_410184897_353955745_0,410184897,353955745,32.93244610016767,13.411200000000001,0.2,2,residential,False
tc_410184897_369817339_0,410184897,369817339,16.56765434516918,13.411200000000001,0.2,2,residential,False
tc_410184897_410184907_0,410184897,410184907,132.98373203667506,13.411200000000001,0.2,1,residential,False
tc_410184907_410184897_0,410184907,410184897,132.98373203667504,13.411200000000001,0.2,1,residential,False
tc_410184907_410184907_0,410184907,410184907,45.519694821049875,13.411200000000001,0.2,1,residential,False
tc_410184907_410184907_1,410184907,410184907,45.51969482104986,13.411200000000001,0.2,1,residential,False
tc_4130110392_863283554_0,4130110392,863283554,36.04495932606017,8.88888888888889,0.2,1,residential,False
tc_4159941500_363994344_0,4159941500,363994344,5.802680557409699,13.411200000000001,0.2,1,residential,False
tc_4159941501_363994344_0,4159941501,363994344,6.81439735407636,13.411200000000001,0.2,1,residential,False
tc_416457717_410182067_0,416457717,410182067,53.08788842965631,13.411200000000001,0.2,1,residential,False
tc_416457717_416457718_0,416457717,416457718,44.864545229990156,13.411200000000001,0.2,1,residential,False
tc_416457717_416457720_0,416457717,416457720,33.48955564318877,13.411200000000001,0.2,1,residential,False
tc_416457718_416457717_0,416457718,416457717,44.864545229990156,13.411200000000001,0.2,1,residential,False
tc_416457719_410182016_0,416457719,410182016,62.93600483216392,13.411200000000001,0.2,1,residential,False
tc_416457720_410182016_0,416457720,410182016,29.86242253027263,13.411200000000001,0.2,1,residential,False
tc_416457720_416457717_0,416457720,416457717,33.48955564318877,13.411200000000001,0.2,1,residential,False
tc_416457720_416457723_0,416457720,416457723,72.29524334322231,13.411200000000001,0.2,1,residential,False
tc_416457723_416457720_0,416457723,416457720,72.29524334322231,13.411200000000001,0.2,1,residential,False
tc_4177041196_246815080_0,4177041196,246815080,57.76639686314797,13.411200000000001,0.2,2,secondary,False
tc_4177041196_4177041197_0,4177041196,4177041197,29.45109834042182,13.411200000000001,0.2,1,residential,False
tc_4177041196_863291317_0,4177041196,863291317,79.81987095463612,13.411200000000001,0.2,2,secondary,False
tc_4177041197_4177041196_0,4177041197,4177041196,29.45109834042182,13.411200000000001,0.2,1,residential,False
tc_507056613_507056618_0,507056613,507056618,16.554133938017046,8.940800000000001,0.2,2,primary,True
tc_507056613_863357711_0,507056613,863357711,70.75201195642033,8.940800000000001,0.2,2,primary,False
tc_507056618_1596955287_0,507056618,1596955287,21.755890293481016,8.940800000000001,0.2,2,primary,False
tc_507056618_507056624_0,507056618,507056624,14.093646529444186,8.940800000000001,0.2,2,primary,True
tc_507056624_27537608_0,507056624,27537608,25.15569768786498,8.940800000000001,0.2,2,primary,True
tc_507056624_7896352527_0,507056624,7896352527,13.516843829839335,8.940800000000001,0.2,2,primary,True
tc_548809636_357452771_0,548809636,357452771,54.024604122110745,8.940800000000001,0.2,1,residential,False
tc_549304211_190546592_0,549304211,190546592,162.13130595018086,13.411200000000001,0.2,2,residential,False
tc_549304211_549304213_0,549304211,549304213,22.81556691112333,13.411200000000001,0.2,2,residential,False
tc_549304211_863288180_0,549304211,863288180,70.16683098952026,13.411200000000001,0.2,1,residential,False
tc_549304213_549304211_0,549304213,549304211,22.81556691112333,13.411200000000001,0.2,2,residential,False
tc_549304213_863287125_0,549304213,863287125,120.70766214558287,13.411200000000001,0.2,2,residential,False
tc_549304213_863287991_0,549304213,863287991,75.86979562340149,13.411200000000001,0.2,1,residential,False
tc_549304245_3633298359_0,549304245,3633298359,65.53998382155514,8.940800000000001,0.2,2,unclassified,False
tc_6576853833_270356301_0,6576853833,270356301,277.1294886381316,8.940800000000001,0.2,1,residential,False
tc_6576853833_270359880_0,6576853833,270359880,59.596360967533045,8.940800000000001,0.2,1,residential,False
tc_6576853833_379805129_0,6576853833,379805129,81.66594160113021,8.940800000000001,0.2,1,residential,False
tc_6576853836_270356301_0,6576853836,270356301,89.47518394806232,8.940800000000001,0.2,2,residential,False
tc_6576853836_27538532_0,6576853836,27538532,191.54820781483593,8.940800000000001,0.2,2,residential,False
tc_6576853836_8184916874_0,6576853836,8184916874,44.79621000921653,8.940800000000001,0.2,1,residential,False
tc_675994099_675994118_0,675994099,675994118,300.4164433947803,8.940800000000001,0.2,1,residential,False
tc_675994116_192302052_0,675994116,192302052,188.73573621910302,8.940800000000001,0.2,1,residential,False
tc_675994116_675994118_0,675994116,675994118,67.4475059063085,8.940800000000001,0.2,1,residential,False
tc_675994116_675994141_0,675994116,675994141,124.0496944549624,8.940800000000001,0.2,1,residential,False
tc_675994118_675994099_0,675994118,675994099,300.41644339478034,8.940800000000001,0.2,1,residential,False
tc_675994118_675994116_0,675994118,675994116,67.4475059063085,8.940800000000001,0.2,1,residential,False
tc_675994118_675994142_0,675994118,675994142,90.54519694139495,8.940800000000001,0.2,1,residential,False
tc_675994135_675994162_0,675994135,675994162,20.89005252320469,8.940800000000001,0.2,1,residential,False
tc_675994137_675994142_0,675994137,675994142,40.08891598548092,8.940800000000001,0.2,1,residential,False
tc_675994137_683646441_0,675994137,683646441,83.97645517650572,8.940800000000001,0.2,1,residential,False
tc_675994137_683646448_0,675994137,683646448,28.73170097707897,8.940800000000001,0.2,1,residential,False
tc_675994140_683646448_0,675994140,683646448,29.16861272086134,8.940800000000001,0.2,1,residential,False
tc_675994141_675994116_0,675994141,675994116,124.04969445496242,8.940800000000001,0.2,1,residential,False
tc_675994141_675994142_0,675994141,675994142,71.85710512954708,8.940800000000001,0.2,1,residential,False
tc_675994141_675994143_0,675994141,675994143,106.35076416258354,8.940800000000001,0.2,1,residential,False
tc_675994141_687142673_0,675994141,687142673,69.1524975202507,8.940800000000001,0.2,1,residential,False
tc_675994142_675994118_0,675994142,675994118,90.54519694139495,8.940800000000001,0.2,1,residential,False
tc_675994142_675994137_0,675994142,675994137,40.08891598548092,8.940800000000001,0.2,1,residential,False
tc_675994142_675994141_0,675994142,675994141,71.85710512954708,8.940800000000001,0.2,1,residential,False
tc_675994142_675994164_0,675994142,675994164,182.19107900328862,8.940800000000001,0.2,1,residential,False
tc_675994143_192302052_0,675994143,192302052,16.615063313530023,8.940800000000001,0.2,2,tertiary,False
tc_675994143_192302066_0,675994143,192302066,155.25958909992522,8.940800000000001,0.2,2,tertiary,False
tc_675994143_675994141_0,675994143,675994141,106.35076416258354,8.940800000000001,0.2,1,residential,False
tc_675994144_192302049_0,675994144,192302049,31.72659810856001,8.940800000000001,0.2,1,residential,False
tc_675994144_675994145_0,675994144,675994145,101.99337941035195,8.940800000000001,0.2,1,residential,False
tc_675994144_681623158_0,675994144,681623158,69.1111327917091,8.940800000000001,0.2,1,residential,False
tc_675994145_243978957_0,675994145,243978957,31.277928612129447,8.940800000000001,0.2,1,residential,False
tc_675994145_675994144_0,675994145,675994144,101.99337941035195,8.940800000000001,0.2,1,residential,False
tc_675994145_681623161_0,675994145,681623161,70.06119195616323,8.940800000000001,0.2,1,residential,False
tc_675994148_192302066_0,675994148,192302066,96.65254407494962,8.940800000000001,0.2,1,residential,False
tc_675994148_675994164_0,675994148,675994164,75.46306819031714,8.940800000000001,0.2,1,residential,False
tc_675994148_687142673_0,675994148,687142673,67.74410536172212,8.940800000000001,0.2,1,residential,False
tc_675994155_675994156_0,675994155,675994156,15.629031621479132,8.940800000000001,0.2,1,residential,False
tc_675994156_675994155_0,675994156,675994155,15.629031621479132,8.940800000000001,0.2,1,residential,False
tc_675994156_675994157_0,675994156,675994157,9.29270975102221,8.940800000000001,0.2,1,residential,False
tc_675994156_675994159_0,675994156,675994159,52.917473366341866,8.940800000000001,0.2,1,residential,False
tc_675994157_675994156_0,675994157,675994156,9.29270975102221,8.940800000000001,0.2,1,residential,False
tc_675994159_675994156_0,675994159,675994156,52.917473366341866,8.940800000000001,0.2,1,residential,False
tc_675994159_675994162_0,675994159,675994162,39.478516507874545,8.940800000000001,0.2,1,residential,False
tc_675994159_675994164_0,675994159,675994164,110.5841437138303,8.940800000000001,0.2,1,residential,False
tc_675994162_675994135_0,675994162,675994135,20.89005252320469,8.940800000000001,0.2,1,residential,False
tc_675994162_675994159_0,675994162,675994159,39.478516507874545,8.940800000000001,0.2,1,residential,False
tc_675994162_675994163_0,675994162,675994163,12.972990542143783,8.940800000000001,0.2,1,residential,False
tc_675994163_675994162_0,675994163,675994162,12.972990542143783,8.940800000000001,0.2,1,residential,False
tc_675994164_675994142_0,675994164,675994142,182.1910790032886,8.940800000000001,0.2,1,residential,False
tc_675994164_675994148_0,675994164,675994148,75.46306819031713,8.940800000000001,0.2,1,residential,False
tc_675994164_675994159_0,675994164,675994159,110.5841437138303,8.940800000000001,0.2,1,residential,False
tc_6790317437_1596955595_0,6790317437,1596955595,67.36262142423735,8.940800000000001,0.2,1,residential,False
tc_6790317437_6790317438_0,6790317437,6790317438,23.08159376035439,8.940800000000001,0.2,1,residential,False
tc_6790317437_6790317439_0,6790317437,6790317439,26.75336895980145,8.940800000000001,0.2,1,residential,False
tc_6790317438_6790317437_0,6790317438,6790317437,23.08159376035439,8.940800000000001,0.2,1,residential,False
tc_6790317439_6790317437_0,6790317439,6790317437,26.75336895980145,8.940800000000001,0.2,1,residential,False
tc_681623158_675994144_0,681623158,675994144,69.1111327917091,8.940800000000001,0.2,1,residential,False
tc_681623158_681623161_0,681623158,681623161,102.68602186397348,8.940800000000001,0.2,1,residential,False
tc_681623158_681623165_0,681623158,681623165,70.0509186514484,8.940800000000001,0.2,1,residential,False
tc_681623161_675994145_0,681623161,675994145,70.06119195616323,8.940800000000001,0.2,1,residential,False
tc_681623161_681623158_0,681623161,681623158,102.68602186397348,8.940800000000001,0.2,1,residential,False
tc_681623161_681623163_0,681623161,681623163,70.1094534678661,8.940800000000001,0.2,1,residential,False
tc_681623163_1596861575_0,681623163,1596861575,31.88823728737392,8.940800000000001,0.2,1,residential,False
tc_681623163_681623161_0,681623163,681623161,70.1094534678661,8.940800000000001,0.2,1,residential,False
tc_681623163_681623165_0,681623163,681623165,104.41164147250859,8.940800000000001,0.2,1,residential,False
tc_681623165_1596861576_0,681623165,1596861576,31.478831933419407,8.940800000000001,0.2,1,residential,False
tc_681623165_681623158_0,681623165,681623158,70.0509186514484,8.940800000000001,0.2,1,residential,False
tc_681623165_681623163_0,681623165,681623163,104.41164147250859,8.940800000000001,0.2,1,residential,False
tc_683646440_683646441_0,683646440,683646441,31.08413012059939,8.940800000000001,0.2,1,residential,False
tc_683646441_675994137_0,683646441,675994137,83.97645517650571,8.940800000000001,0.2,1,residential,False
tc_683646441_683646440_0,683646441,683646440,31.08413012059939,8.940800000000001,0.2,1,residential,False
tc_683646441_683646444_0,683646441,683646444,47.057749250861605,8.940800000000001,0.2,1,residential,False
tc_683646444_683646441_0,683646444,683646441,47.057749250861605,8.940800000000001,0.2,1,residential,False
tc_683646448_675994137_0,683646448,675994137,28.73170097707897,8.940800000000001,0.2,1,residential,False
tc_683646448_675994140_0,683646448,675994140,29.16861272086134,8.940800000000001,0.2,1,residential,False
tc_683646448_683646450_0,683646448,683646450,5.2064116258610325,8.940800000000001,0.2,1,residential,False
tc_683646450_683646448_0,683646450,683646448,5.2064116258610325,8.940800000000001,0.2,1,residential,False
tc_683646460_1604219936_0,683646460,1604219936,51.815196978165034,8.940800000000001,0.2,1,residential,False
tc_683646462_1604219936_0,683646462,1604219936,65.24215984365595,8.940800000000001,0.2,1,residential,False
tc_683646462_192302049_0,683646462,192302049,29.440462948126093,8.940800000000001,0.2,2,tertiary,False
tc_683646462_8409091203_0,683646462,8409091203,76.37916875301205,8.940800000000001,0.2,2,tertiary,False
tc_683646479_683646481_0,683646479,683646481,9.205979609239096,13.411200000000001,0.2,1,residential,False
tc_683646479_683646484_0,683646479,683646484,60.521758803327394,13.411200000000001,0.2,1,residential,False
tc_683646479_683646490_0,683646479,683646490,147.76220253071517,13.411200000000001,0.2,1,residential,False
tc_683646481_683646479_0,683646481,683646479,9.205979609239096,13.411200000000001,0.2,1,residential,False
tc_683646483_683646484_0,683646483,683646484,48.277308998520816,13.411200000000001,0.2,1,residential,False
tc_683646483_75632264_0,683646483,75632264,19.93238546949567,13.411200000000001,0.2,2,primary,False
tc_683646483_75632270_0,683646483,75632270,76.43708069408962,13.411200000000001,0.2,2,primary,False
tc_683646484_683646479_0,683646484,683646479,60.521758803327394,13.411200000000001,0.2,1,residential,False
tc_683646484_683646483_0,683646484,683646483,48.277308998520816,13.411200000000001,0.2,1,residential,False
tc_683646484_683646490_0,683646484,683646490,96.74188937484529,13.411200000000001,0.2,1,residential,False
tc_683646486_683646487_0,683646486,683646487,27.6623214044999,13.411200000000001,0.2,1,residential,False
tc_683646486_683646490_0,683646486,683646490,189.86938513861983,13.411200000000001,0.2,1,residential,False
tc_683646486_683646492_0,683646486,683646492,34.824809054556226,13.411200000000001,0.2,1,residential,False
tc_683646487_683646486_0,683646487,683646486,27.6623214044999,13.411200000000001,0.2,1,residential,False
tc_683646490_683646479_0,683646490,683646479,147.76220253071517,13.411200000000001,0.2,1,residential,False
tc_683646490_683646484_0,683646490,683646484,96.74188937484529,13.411200000000001,0.2,1,residential,False
tc_683646490_683646486_0,683646490,683646486,189.8693851386199,13.411200000000001,0.2,1,residential,False
tc_683646492_683646486_0,683646492,683646486,34.824809054556226,13.411200000000001,0.2,1,residential,False
tc_687142645_190531705_0,687142645,190531705,208.76397106639945,13.411200000000001,0.2,2,secondary,False
tc_687142645_27537584_0,687142645,27537584,212.26731597858435,13.411200000000001,0.2,2,secondary,False
tc_687142645_687142650_0,687142645,687142650,34.398660256717534,13.411200000000001,0.2,1,residential,False
tc_687142647_687142650_0,687142647,687142650,77.18957189708215,13.411200000000001,0.2,1,residential,False
tc_687142647_863340675_0,687142647,863340675,103.47071391586981,13.411200000000001,0.2,1,residential,False
tc_687142647_863343439_0,687142647,863343439,49.500916962748185,13.411200000000001,0.2,1,residential,False
tc_687142650_687142645_0,687142650,687142645,34.398660256717534,13.411200000000001,0.2,1,residential,False
tc_687142650_687142647_0,687142650,687142647,77.18957189708215,13.411200000000001,0.2,1,residential,False
tc_687142650_687142652_0,687142650,687142652,40.99669082031752,13.411200000000001,0.2,1,residential,False
tc_687142652_687142650_0,687142652,687142650,40.99669082031752,13.411200000000001,0.2,1,residential,False
tc_687142652_687142654_0,687142652,687142654,48.152237259876,13.411200000000001,0.2,1,residential,False
tc_687142652_863343393_0,687142652,863343393,76.94835821083228,13.411200000000001,0.2,1,residential,False
tc_687142654_687142652_0,687142654,687142652,48.152237259875996,13.411200000000001,0.2,1,residential,False
tc_687142654_687142657_0,687142654,687142657,79.37537341116547,13.411200000000001,0.2,1,residential,False
tc_687142654_863342584_0,687142654,863342584,56.33329055006733,13.411200000000001,0.2,1,residential,False
tc_687142657_687142654_0,687142657,687142654,79.37537341116547,13.411200000000001,0.2,1,residential,False
tc_687142657_687142667_0,687142657,687142667,57.316271224051334,13.411200000000001,0.2,1,residential,False
tc_687142657_863342268_0,687142657,863342268,58.48275013384007,13.411200000000001,0.2,1,residential,False
tc_687142666_687142667_0,687142666,687142667,177.9084386939718,13.411200000000001,0.2,1,residential,False
tc_687142666_863341185_0,687142666,863341185,25.61885902208872,13.411200000000001,0.2,1,residential,False
tc_687142666_863343439_0,687142666,863343439,33.88847774037392,13.411200000000001,0.2,1,residential,False
tc_687142667_687142657_0,687142667,687142657,57.316271224051334,13.411200000000001,0.2,1,residential,False
tc_687142667_687142666_0,687142667,687142666,177.9084386939718,13.411200000000001,0.2,1,residential,False
tc_687142667_863341749_0,687142667,863341749,67.91244031375652,13.411200000000001,0.2,1,residential,False
tc_687142672_687142673_0,687142672,687142673,40.610903349877375,8.940800000000001,0.2,1,residential,False
tc_687142673_675994141_0,687142673,675994141,69.1524975202507,8.940800000000001,0.2,1,residential,False
tc_687142673_675994148_0,687142673,675994148,67.74410536172212,8.940800000000001,0.2,1,residential,False
tc_687142673_687142672_0,687142673,687142672,40.610903349877375,8.940800000000001,0.2,1,residential,False
tc_691475165_270356309_0,691475165,270356309,52.40857454626527,13.411200000000001,0.2,2,residential,False
tc_691475165_700350898_0,691475165,700350898,52.63564614518481,13.411200000000001,0.2,2,residential,False
tc_691475165_885842628_0,691475165,885842628,32.092134422531885,13.411200000000001,0.2,1,residential,False
tc_6951357516_863278826_0,6951357516,863278826,40.271877608010286,8.88888888888889,0.2,1,residential,False
tc_700350898_353955657_0,700350898,353955657,58.80205313226834,13.411200000000001,0.2,2,residential,False
tc_700350898_691475165_0,700350898,691475165,52.63564614518481,13.411200000000001,0.2,2,residential,False
tc_700350898_700350901_0,700350898,700350901,40.033316416014955,13.411200000000001,0.2,1,residential,False
tc_700350901_700350898_0,700350901,700350898,40.033316416014955,13.411200000000001,0.2,1,residential,False
tc_701192786_192408446_0,701192786,192408446,64.42614791330647,13.411200000000001,0.2,1,residential,False
tc_701192786_701192791_0,701192786,701192791,13.409455840086805,13.411200000000001,0.2,1,residential,False
tc_701192786_701192810_0,701192786,701192810,15.384613709708994,13.411200000000001,0.2,1,residential,False
tc_701192791_701192786_0,701192791,701192786,13.409455840086805,13.411200000000001,0.2,1,residential,False
tc_701192810_701192786_0,701192810,701192786,15.384613709708994,13.411200000000001,0.2,1,residential,False
tc_701192858_192408456_0,701192858,192408456,50.19639186759991,13.411200000000001,0.2,1,residential,False
tc_701192858_701192862_0,701192858,701192862,8.075377671858783,13.411200000000001,0.2,1,residential,False
tc_701192858_701192889_0,701192858,701192889,11.743822926166244,13.411200000000001,0.2,1,residential,False
tc_701192862_701192858_0,701192862,701192858,8.075377671858783,13.411200000000001,0.2,1,residential,False
tc_701192889_701192858_0,701192889,701192858,11.743822926166244,13.411200000000001,0.2,1,residential,False
tc_701192907_701192922_0,701192907,701192922,30.26843028382858,13.411200000000001,0.2,1,residential,False
tc_701192922_192408446_0,701192922,192408446,103.38635473804293,13.411200000000001,0.2,1,residential,False
tc_701192922_701192907_0,701192922,701192907,30.26843028382858,13.411200000000001,0.2,1,residential,False
tc_701192922_701193010_0,701192922,701193010,32.42195445437895,13.411200000000001,0.2,1,residential,False
tc_701193010_701192922_0,701193010,701192922,32.42195445437895,13.411200000000001,0.2,1,residential,False
tc_701193010_701193012_0,701193010,701193012,14.148701388125039,13.411200000000001,0.2,1,residential,False
tc_701193010_701193017_0,701193010,701193017,13.233046608936764,13.411200000000001,0.2,1,residential,False
tc_701193012_701193010_0,701193012,701193010,14.148701388125039,13.411200000000001,0.2,1,residential,False
tc_701193017_701193010_0,701193017,701193010,13.233046608936764,13.411200000000001,0.2,1,residential,False
tc_701194881_192408480_0,701194881,192408480,31.738144743367066,13.411200000000001,0.2,1,residential,False
tc_701194881_194539562_0,701194881,194539562,36.660249660492624,13.411200000000001,0.2,1,residential,False
tc_701194881_701194887_0,701194881,701194887,68.9567475298074,13.411200000000001,0.2,1,residential,False
tc_701194887_701194881_0,701194887,701194881,68.9567475298074,13.411200000000001,0.2,1,residential,False
tc_701194887_701194890_0,701194887,701194890,13.768867229061017,13.411200000000001,0.2,1,residential,False
tc_701194887_701194893_0,701194887,701194893,8.74272154578775,13.411200000000001,0.2,1,residential,False
tc_701194890_701194887_0,701194890,701194887,13.768867229061017,13.411200000000001,0.2,1,residential,False
tc_701194893_701194887_0,701194893,701194887,8.74272154578775,13.411200000000001,0.2,1,residential,False
tc_701194898_192408480_0,701194898,192408480,45.60349280581062,13.411200000000001,0.2,1,residential,False
tc_701194898_701194899_0,701194898,701194899,31.65660450801975,13.411200000000001,0.2,1,residential,False
tc_701194898_701197288_0,701194898,701197288,46.41478215632125,13.411200000000001,0.2,1,residential,False
tc_701194899_701194898_0,701194899,701194898,31.65660450801975,13.411200000000001,0.2,1,residential,False
tc_701194899_701194900_0,701194899,701194900,11.80177626872242,13.411200000000001,0.2,1,residential,False
tc_701194899_701194908_0,701194899,701194908,11.090522542165823,13.411200000000001,0.2,1,residential,False
tc_701194900_701194899_0,701194900,701194899,11.80177626872242,13.411200000000001,0.2,1,residential,False
tc_701194908_701194899_0,701194908,701194899,11.090522542165823,13.411200000000001,0.2,1,residential,False
tc_701197260_701197261_0,701197260,701197261,25.988369135118255,13.411200000000001,0.2,1,residential,False
tc_701197260_701197269_0,701197260,701197269,69.2410764911416,13.411200000000001,0.2,1,residential,False
tc_701197260_701197300_0,701197260,701197300,40.32117469067456,13.411200000000001,0.2,1,residential,False
tc_701197261_701197260_0,701197261,701197260,25.988369135118255,13.411200000000001,0.2,1,residential,False
tc_701197261_701197263_0,701197261,701197263,10.483992655555591,13.411200000000001,0.2,1,residential,False
tc_701197261_701197267_0,701197261,701197267,11.191319561877442,13.411200000000001,0.2,1,residential,False
tc_701197263_701197261_0,701197263,701197261,10.483992655555591,13.411200000000001,0.2,1,residential,False
tc_701197267_701197261_0,701197267,701197261,11.191319561877442,13.411200000000001,0.2,1,residential,False
tc_701197269_701197260_0,701197269,701197260,69.24107649114161,13.411200000000001,0.2,1,residential,False
tc_701197269_701197273_0,701197269,701197273,44.537628061615905,13.411200000000001,0.2,1,residential,False
tc_701197269_701197308_0,701197269,701197308,28.0348010963432,13.411200000000001,0.2,1,residential,False
tc_701197273_701197269_0,701197273,701197269,44.537628061615905,13.411200000000001,0.2,1,residential,False
tc_701197273_701197276_0,701197273,701197276,5.273840248760082,13.411200000000001,0.2,1,residential,False
tc_701197273_701197278_0,701197273,701197278,10.068584966445668,13.411200000000001,0.2,1,residential,False
tc_701197276_701197273_0,701197276,701197273,5.273840248760082,13.411200000000001,0.2,1,residential,False
tc_701197278_701197273_0,701197278,701197273,10.068584966445668,13.411200000000001,0.2,1,residential,False
tc_701197288_701194898_0,701197288,701194898,46.41478215632125,13.411200000000001,0.2,1,residential,False
tc_701197288_701197295_0,701197288,701197295,99.4146120778253,13.411200000000001,0.2,1,residential,False
tc_701197288_701197300_0,701197288,701197300,33.28207003912477,13.411200000000001,0.2,1,residential,False
tc_701197295_701197288_0,701197295,701197288,99.4146120778253,13.411200000000001,0.2,1,residential,False
tc_701197295_701197296_0,701197295,701197296,15.478114985980541,13.411200000000001,0.2,1,residential,False
tc_701197295_701197298_0,701197295,701197298,15.960108341349764,13.411200000000001,0.2,1,residential,False
tc_701197296_701197295_0,701197296,701197295,15.478114985980541,13.411200000000001,0.2,1,residential,False
tc_701197298_701197295_0,701197298,701197295,15.960108341349764,13.411200000000001,0.2,1,residential,False
tc_701197300_243663887_0,701197300,243663887,72.91445262768103,13.411200000000001,0.2,1,residential,False
tc_701197300_701197260_0,701197300,701197260,40.32117469067456,13.411200000000001,0.2,1,residential,False
tc_701197300_701197288_0,701197300,701197288,33.28207003912477,13.411200000000001,0.2,1,residential,False
tc_701197308_701197269_0,701197308,701197269,28.0348010963432,13.411200000000001,0.2,1,residential,False
tc_701197308_701197310_0,701197308,701197310,9.95291147577878,13.411200000000001,0.2,1,residential,False
tc_701197308_701197311_0,701197308,701197311,15.538597013975034,13.411200000000001,0.2,1,residential,False
tc_701197310_701197308_0,701197310,701197308,9.95291147577878,13.411200000000001,0.2,1,residential,False
tc_701197311_701197308_0,701197311,701197308,15.538597013975034,13.411200000000001,0.2,1,residential,False
tc_701207524_701207534_0,701207524,701207534,9.277598056051662,13.411200000000001,0.2,1,residential,False
tc_701207524_701207838_0,701207524,701207838,62.619643749152495,13.411200000000001,0.2,1,residential,False
tc_701207524_701207844_0,701207524,701207844,10.768498797543996,13.411200000000001,0.2,1,residential,False
tc_701207534_701207524_0,701207534,701207524,9.277598056051662,13.411200000000001,0.2,1,residential,False
tc_701207595_243663887_0,701207595,243663887,31.701015485493876,13.411200000000001,0.2,1,residential,False
tc_701207595_701207602_0,701207595,701207602,9.400061622836132,13.411200000000001,0.2,1,residential,False
tc_701207595_701207630_0,701207595,701207630,9.081678693377059,13.411200000000001,0.2,1,residential,False
tc_701207602_701207595_0,701207602,701207595,9.400061622836132,13.411200000000001,0.2,1,residential,False
tc_701207630_701207595_0,701207630,701207595,9.081678693377059,13.411200000000001,0.2,1,residential,False
tc_701207830_243663887_0,701207830,243663887,91.85118218221298,13.411200000000001,0.2,1,residential,False
tc_701207830_701207833_0,701207830,701207833,29.707793551654962,13.411200000000001,0.2,1,residential,False
tc_701207830_701207997_0,701207830,701207997,36.02164888271557,13.411200000000001,0.2,1,residential,False
tc_701207833_701207830_0,701207833,701207830,29.707793551654962,13.411200000000001,0.2,1,residential,False
tc_701207833_701207838_0,701207833,701207838,25.528241904761877,13.411200000000001,0.2,1,residential,False
tc_701207833_701207972_0,701207833,701207972,30.755779281914585,13.411200000000001,0.2,1,residential,False
